0.436906377;0.064741229;0.000290754
0.547392906;0.436906377;0.064741229
0.416553596;0.547392906;0.436906377
0.33708083;0.416553596;0.547392906
0.162628416;0.33708083;0.416553596
0.101570072;0.162628416;0.33708083
0.056018608;0.101570072;0.162628416
0.027040124;0.056018608;0.101570072
0.003295212;0.027040124;0.056018608
0.022097306;0.003295212;0.027040124
0.008528785;0.022097306;0.003295212
0.04865284;0.008528785;0.022097306
0.21399496;0.04865284;0.008528785
0.755766621;0.21399496;0.04865284
0.581314208;0.755766621;0.21399496
0.533824385;0.581314208;0.755766621
0.334173289;0.533824385;0.581314208
0.123861213;0.334173289;0.533824385
0.051172708;0.123861213;0.334173289
0.024617174;0.051172708;0.123861213
0.055049428;0.024617174;0.051172708
0.029559992;0.055049428;0.024617174
0.041093235;0.029559992;0.055049428
0.156813336;0.041093235;0.029559992
0.508625703;0.156813336;0.041093235
0.645280093;0.508625703;0.156813336
0.586160109;0.645280093;0.508625703
0.313820508;0.586160109;0.645280093
0.160690056;0.313820508;0.586160109
0.144213995;0.160690056;0.313820508
0.123861213;0.144213995;0.160690056
0.057956968;0.123861213;0.144213995
0.039154875;0.057956968;0.123861213
0.025877108;0.039154875;0.057956968
0.031401434;0.025877108;0.039154875
0.196549719;0.031401434;0.025877108
0.354526071;0.196549719;0.031401434
0.400077534;0.354526071;0.196549719
0.439813917;0.400077534;0.354526071
0.311882148;0.439813917;0.400077534
0.117076953;0.311882148;0.439813917
0.07637139;0.117076953;0.311882148
0.068617949;0.07637139;0.117076953
0.009982555;0.068617949;0.07637139
0.005911998;0.009982555;0.068617949
0.044873037;0.005911998;0.009982555
0.028881566;0.044873037;0.005911998
0.07734057;0.028881566;0.044873037
0.329327389;0.07734057;0.028881566
0.591006009;0.329327389;0.07734057
0.579375848;0.591006009;0.329327389
0.334173289;0.579375848;0.591006009
0.181042838;0.334173289;0.579375848
0.110292692;0.181042838;0.334173289
0.054080248;0.110292692;0.181042838
0.015603799;0.054080248;0.110292692
0.010370227;0.015603799;0.054080248
0.005911998;0.010370227;0.015603799
0;0.005911998;0.010370227
0.027621632;0;0.005911998
0.357433611;0.027621632;0
0.716999418;0.357433611;0.027621632
0.584221748;0.716999418;0.357433611
0.313820508;0.584221748;0.716999418
0.159720876;0.313820508;0.584221748
0.156813336;0.159720876;0.313820508
0.141306455;0.156813336;0.159720876
0.107385152;0.141306455;0.156813336
0.114169413;0.107385152;0.141306455
0.063772049;0.114169413;0.107385152
