0.834973943;0.368847713
0.568616097;0.834973943
0.400694847;0.568616097
0.238563984;0.400694847
0.176606833;0.238563984
0.125361899;0.176606833
0.085987261;0.125361899
0.106253619;0.085987261
0.132599884;0.106253619
0.143022583;0.132599884
0.273306312;0.143022583
0.502026636;0.273306312
0.499131442;0.502026636
0.386218877;0.499131442
0.199189346;0.386218877
0.144759699;0.199189346
0.132889404;0.144759699
0.087145339;0.132889404
0.058772438;0.087145339
0.063115229;0.058772438
0.101331789;0.063115229
0.116097279;0.101331789
0.374638101;0.116097279
0.334105385;0.374638101
0.159525188;0.334105385
0.150839606;0.159525188
0.126230457;0.150839606
0.078459757;0.126230457
0.054429647;0.078459757
0.047191662;0.054429647
0.046323104;0.047191662
0.037637522;0.046323104
0.069774175;0.037637522
0.037058483;0.069774175
0.149681529;0.037058483
0.296467863;0.149681529
0.151708164;0.296467863
0.167052693;0.151708164
0.089461494;0.167052693
0.048349739;0.089461494
0.033005211;0.048349739
0.022872032;0.033005211
0.013317892;0.022872032
0.023451071;0.013317892
0.031557614;0.023451071
0.039085119;0.031557614
0.319629415;0.039085119
0.478865084;0.319629415
0.722061378;0.478865084
0.397799653;0.722061378
0.337000579;0.397799653
0.212507238;0.337000579
0.145338738;0.212507238
0.110017371;0.145338738
0.085987261;0.110017371
0.07701216;0.085987261
0.12507238;0.07701216
0.102489867;0.12507238
0.140127389;0.102489867
0.121019108;0.140127389
0.117544876;0.121019108
0.478865084;0.117544876
0.220903301;0.478865084
0.130862768;0.220903301
0.07672264;0.130862768
0.056745802;0.07672264
0.053271569;0.056745802
0.079038796;0.053271569
0.052113492;0.079038796
0.124203822;0.052113492
0.331210191;0.124203822
0.704690214;0.331210191
0.409380428;0.704690214
0.270411118;0.409380428
0.189635206;0.270411118
0.190214244;0.189635206
0.12999421;0.190214244
0.082223509;0.12999421
0.056745802;0.082223509
0.041401274;0.056745802
0.187029531;0.041401274
0.238563984;0.187029531
0.629415171;0.238563984
0.507817024;0.629415171
0.420961204;0.507817024
0.368847713;0.420961204
0.219745223;0.368847713
0.194846555;0.219745223
0.13462652;0.194846555
0.096988998;0.13462652
0.089461494;0.096988998
0.090040533;0.089461494
0.178343949;0.090040533
0.21656051;0.178343949
0.43254198;0.21656051
0.568616097;0.43254198
0.53387377;0.568616097
0.255935148;0.53387377
0.224956572;0.255935148
0.160972785;0.224956572
0.111464968;0.160972785
0.090040533;0.111464968
0.066010423;0.090040533
0.05269253;0.066010423
0.066589461;0.05269253
0.127967574;0.066589461
0.348581355;0.127967574
0.542559351;0.348581355
0.681528662;0.542559351
0.565720903;0.681528662
0.279096699;0.565720903
0.18731905;0.279096699
0.13462652;0.18731905
0.098436595;0.13462652
0.068905617;0.098436595
0.061667632;0.068905617
0.084539664;0.061667632
0.247249566;0.084539664
0.409380428;0.247249566
0.444122756;0.409380428
0.232773596;0.444122756
0.224667053;0.232773596
0.1731326;0.224667053
0.092067169;0.1731326
0.077880718;0.092067169
0.077591199;0.077880718
0.042269832;0.077591199
0.119861031;0.042269832
0.136942675;0.119861031
0.147075854;0.136942675
0.322524609;0.147075854
0.322524609;0.322524609
0.305153445;0.322524609
0.493341054;0.305153445
0.270411118;0.493341054
0.165315576;0.270411118
0.128257093;0.165315576
0.102779386;0.128257093
0.066589461;0.102779386
0.058482918;0.066589461
0.10104227;0.058482918
0.190793283;0.10104227
0.299363057;0.190793283
0.782860452;0.299363057
0.597568037;0.782860452
0.557035321;0.597568037
0.270411118;0.557035321
0.174290677;0.270411118
0.140995947;0.174290677
0.105385061;0.140995947
0.088592936;0.105385061
0.073248408;0.088592936
0.131731326;0.073248408
0.134047481;0.131731326
0.258830342;0.134047481
0.232773596;0.258830342
0.386218877;0.232773596
0.420961204;0.386218877
0.207295889;0.420961204
0.123335263;0.207295889
0.088592936;0.123335263
0.067747539;0.088592936
0.045744065;0.067747539
0.030110017;0.045744065
0.038216561;0.030110017
0.091777649;0.038216561
0.137521714;0.091777649
0.193398958;0.137521714
0.530978576;0.193398958
0.290677475;0.530978576
0.230167921;0.290677475
0.127099016;0.230167921
0.104806022;0.127099016
0.089461494;0.104806022
0.046612623;0.089461494
0.036189925;0.046612623
0.046323104;0.036189925
0.152866242;0.046323104
0.403590041;0.152866242
0.858135495;0.403590041
0.316734221;0.858135495
0.368847713;0.316734221
0.276201506;0.368847713
0.161841343;0.276201506
0.125651419;0.161841343
0.103358425;0.125651419
0.070063694;0.103358425
0.041401274;0.070063694
0.085697742;0.041401274
0.143601621;0.085697742
0.160393746;0.143601621
0.452808338;0.160393746
0.455703532;0.452808338
1;0.455703532
0.43254198;1
0.241459178;0.43254198
0.175738274;0.241459178
0.145917776;0.175738274
0.103358425;0.145917776
0.164736537;0.103358425
0.125651419;0.164736537
0.148233932;0.125651419
0.296467863;0.148233932
0.383323683;0.296467863
0.449913144;0.383323683
0.47596989;0.449913144
0.255935148;0.47596989
0.165605096;0.255935148
0.120440069;0.165605096
0.093804285;0.120440069
0.073248408;0.093804285
0.052403011;0.073248408
0.057035321;0.052403011
0.096699479;0.057035321
0.247249566;0.096699479
0.397799653;0.247249566
0.597568037;0.397799653
0.328314997;0.597568037
0.217429068;0.328314997
0.158946149;0.217429068
0.126230457;0.158946149
0.085118703;0.126230457
0.055587724;0.085118703
0.043717429;0.055587724
0.064273306;0.043717429
0.106543138;0.064273306
0.189056167;0.106543138
0.403590041;0.189056167
0.705848292;0.403590041
0.403590041;0.705848292
0.284887087;0.403590041
0.191372322;0.284887087
0.141574986;0.191372322
0.096699479;0.141574986
0.065720903;0.096699479
0.049507817;0.065720903
0.0865663;0.049507817
0.238563984;0.0865663
0.426751592;0.238563984
0.403590041;0.426751592
0.574406485;0.403590041
0.47596989;0.574406485
0.313839027;0.47596989
0.182976259;0.313839027
0.140995947;0.182976259
0.108569774;0.140995947
0.085118703;0.108569774
0.058482918;0.085118703
0.065720903;0.058482918
0.061378112;0.065720903
0.152866242;0.061378112
0.284887087;0.152866242
0.444122756;0.284887087
0.620729589;0.444122756
0.290677475;0.620729589
0.148233932;0.290677475
0.143891141;0.148233932
0.096988998;0.143891141
0.063115229;0.096988998
0.052403011;0.063115229
0.055298205;0.052403011
0.136653156;0.055298205
0.158946149;0.136653156
0.108569774;0.158946149
0.132310365;0.108569774
0.176606833;0.132310365
0.226693688;0.176606833
0.090909091;0.226693688
0.059930515;0.090909091
0.040822235;0.059930515
0.027793862;0.040822235
0.034163289;0.027793862
0.040532716;0.034163289
0.093225246;0.040532716
0.178343949;0.093225246
0.158946149;0.178343949
0.308048639;0.158946149
0.136653156;0.308048639
0.129415171;0.136653156
0.126809496;0.129415171
0.075854082;0.126809496
0.040243196;0.075854082
0.02403011;0.040243196
0.008396063;0.02403011
0.031847134;0.008396063
0.066589461;0.031847134
0.115807759;0.066589461
0.270411118;0.115807759
0.14418066;0.270411118
0.194267516;0.14418066
0.135784598;0.194267516
0.065431384;0.135784598
0.054140127;0.065431384
0.025767226;0.054140127
0.011291257;0.025767226
0.002895194;0.011291257
0.023161552;0.002895194
0.065431384;0.023161552
0.279096699;0.065431384
0.247249566;0.279096699
0.147075854;0.247249566
0.281991893;0.147075854
0.116676317;0.281991893
0.107122177;0.116676317
0.097857556;0.107122177
0.060509554;0.097857556
0.069774175;0.060509554
0.046612623;0.069774175
