0.568616097;0.834973943;0.368847713
0.400694847;0.568616097;0.834973943
0.238563984;0.400694847;0.568616097
0.176606833;0.238563984;0.400694847
0.125361899;0.176606833;0.238563984
0.085987261;0.125361899;0.176606833
0.106253619;0.085987261;0.125361899
0.132599884;0.106253619;0.085987261
0.143022583;0.132599884;0.106253619
0.273306312;0.143022583;0.132599884
0.502026636;0.273306312;0.143022583
0.499131442;0.502026636;0.273306312
0.386218877;0.499131442;0.502026636
0.199189346;0.386218877;0.499131442
0.144759699;0.199189346;0.386218877
0.132889404;0.144759699;0.199189346
0.087145339;0.132889404;0.144759699
0.058772438;0.087145339;0.132889404
0.063115229;0.058772438;0.087145339
0.101331789;0.063115229;0.058772438
0.116097279;0.101331789;0.063115229
0.374638101;0.116097279;0.101331789
0.334105385;0.374638101;0.116097279
0.159525188;0.334105385;0.374638101
0.150839606;0.159525188;0.334105385
0.126230457;0.150839606;0.159525188
0.078459757;0.126230457;0.150839606
0.054429647;0.078459757;0.126230457
0.047191662;0.054429647;0.078459757
0.046323104;0.047191662;0.054429647
0.037637522;0.046323104;0.047191662
0.069774175;0.037637522;0.046323104
0.037058483;0.069774175;0.037637522
0.149681529;0.037058483;0.069774175
0.296467863;0.149681529;0.037058483
0.151708164;0.296467863;0.149681529
0.167052693;0.151708164;0.296467863
0.089461494;0.167052693;0.151708164
0.048349739;0.089461494;0.167052693
0.033005211;0.048349739;0.089461494
0.022872032;0.033005211;0.048349739
0.013317892;0.022872032;0.033005211
0.023451071;0.013317892;0.022872032
0.031557614;0.023451071;0.013317892
0.039085119;0.031557614;0.023451071
0.319629415;0.039085119;0.031557614
0.478865084;0.319629415;0.039085119
0.722061378;0.478865084;0.319629415
0.397799653;0.722061378;0.478865084
0.337000579;0.397799653;0.722061378
0.212507238;0.337000579;0.397799653
0.145338738;0.212507238;0.337000579
0.110017371;0.145338738;0.212507238
0.085987261;0.110017371;0.145338738
0.07701216;0.085987261;0.110017371
0.12507238;0.07701216;0.085987261
0.102489867;0.12507238;0.07701216
0.140127389;0.102489867;0.12507238
0.121019108;0.140127389;0.102489867
0.117544876;0.121019108;0.140127389
0.478865084;0.117544876;0.121019108
0.220903301;0.478865084;0.117544876
0.130862768;0.220903301;0.478865084
0.07672264;0.130862768;0.220903301
0.056745802;0.07672264;0.130862768
0.053271569;0.056745802;0.07672264
0.079038796;0.053271569;0.056745802
0.052113492;0.079038796;0.053271569
0.124203822;0.052113492;0.079038796
0.331210191;0.124203822;0.052113492
0.704690214;0.331210191;0.124203822
